Throws,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,CFraming,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,K-BB%,SIERA,kwERA,RS/9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xERA,pb_o_CH,pb_s_CH,pb_c_CH,pb_o_CU,pb_s_CU,pb_c_CU,pb_o_FF,pb_s_FF,pb_c_FF,pb_o_SI,pb_s_SI,pb_c_SI,pb_o_SL,pb_s_SL,pb_c_SL,pb_o_KC,pb_s_KC,pb_c_KC,pb_o_FC,pb_s_FC,pb_c_FC,pb_o_FS,pb_s_FS,pb_c_FS,pb_overall,pb_stuff,pb_command,pb_xRV100,pb_ERA,sp_s_CH,sp_l_CH,sp_p_CH,sp_s_CU,sp_l_CU,sp_p_CU,sp_s_FF,sp_l_FF,sp_p_FF,sp_s_SI,sp_l_SI,sp_p_SI,sp_s_SL,sp_l_SL,sp_p_SL,sp_s_KC,sp_l_KC,sp_p_KC,sp_s_FC,sp_l_FC,sp_p_FC,sp_s_FS,sp_l_FS,sp_p_FS,sp_s_FO,sp_l_FO,sp_p_FO,sp_stuff,sp_location,sp_pitching,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TIP,PlayerNameRoute,PlayerName,TeamName,TeamNameAbb,teamid,playerid
R,452676,Mitch Talbot,CLE,2010,26,26 - 26,2010,2010,10,13,4.405867163785032,28,28,1,0,0,0,159.1,696,169,88,78,13,69,2,8,3,1,88,252,186,89,13,2630,1026,1604,81,16,4,2,4.970721928372856,3.8974978756559895,1.2754,9.546045521534236,0.734311193964172,0.2730210016155089,1.4937270441322472,0.3011583011583011,0.6936,4.483710803113166,1.354838709,0.168880455,0.478178368,0.352941176,0.069892473,0.069892473,0.063492063,0.5,0.2443,-2.630000114440918,14.347999572753906,159.10000610351562,,,14.347999572753906,1.4473799467086792,8.684280395507812,0.9406930208206176,-0.1019560024142265,-0.4047319889068603,-0.5066869854927063,4.358749374520328,4.848673210234915,-1.368000030517578,-12.317999839782717,10.949999809265137,-9.881199836730955,-1.108839988708496,0.9354040026664734,0.8058109879493713,0.8757860064506531,0.8759260177612305,27,28,-0.0997390002012252,-1.3627307204947965,0.4946,91.0931,0.0845,83.6854,0.2604,89.4307,,,0.1605,79.7762,,,,,0.0144,,-8.057379722595215,2.7560300827026367,-5.775119781494141,,-1.8054399490356443,,,-0.6285007583927624,1.2584612249783729,-0.8555733009620949,,-0.433999987748953,,,0.2668,0.6413,0.4279,0.7563,0.9161,0.8593,0.4302,0.5388,0.0597,0.1798,0.2395,0,0,0,109.90281770049928,109.26019572909844,116.34428982162936,0.1264,0.0991,0.0273,4.962501512745647,4.949243894116632,4.57532359316138,-0.0778436393281341,220,182,129,82,293,156,531,0.4143,0.3427,0.2429,0.1544,0.5518,0.2938,72.74198617385386,120.42731990189344,60.40306375075468,107.50825856390662,74.36913721143785,107.46573207307436,110.9596023631644,103.52818593703373,96.15724509532704,71.25527298341571,117.96601820654062,94.42838879122353,109.03896113740134,92.2442249519435,74.68221937340766,103.42663190055396,97.85434817358107,97.50705729634126,86.32579033603827,105.51287642509162,98.53442014934916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.1205,0.008,0.088,,,0.5409,0.0834,,,,0.1591,,,,89.56094990079364,91.5904773530506,89.1804347826087,,,90.8076379066478,83.61422197534404,,,,79.63990196814903,,,-2.0136507548983134,-7.700476510184152,0.4093478327212126,,,-8.14992927864215,5.286421749569954,,,,-9.025648850661058,,,4.554000031001984,11.375238327752976,3.784913170855978,,,6.031315610634724,-4.223256802340166,,,,0.1685096117166372,,,-1.5135574750602243,1.1090237125754356,-0.2635466270148754,,,-11.448669411242008,4.235826153308153,,,,-1.845656368881464,,,-0.4804944365270554,5.281065297978265,-0.1145854900064675,,,-0.8096654463396046,1.9430395198661252,,,,-0.4436673963657365,,,0.242,0.6051,0.4277,0.7379,0.9061,0.8596,0.5115,22.057,0.1576,,0.0828,,0.2678,,,,0.4887,0.0004,,79.8150158898305,,83.70552815380184,,89.55441484152422,,,,91.27712724434036,89.98819732666016,,-8.290121230894371,,6.688294863371255,,-0.1802393160654269,,,,-7.952224671887198,-8.387980461120605,,-0.7031840400603435,,-4.963502101634504,,3.0395299145299144,,,,5.93768143784153,0.5429379940032959,,-1.7791312895715237,,0.3620405085384846,,-0.7141483202576637,,,,-0.407542809844017,-0.0279029533267021,,-0.4307823945693761,,0.1668389440269514,,-0.1017305299512341,,,,-0.0318144269979716,-2.790295332670212,,0.2415,0.6097,0.4277,0.7179,0.9144,0.8596,0.5057,22.057,0,,,0.0,,,0.0,,0.98354,162.0,159.33299255371094,Mitch Talbot,Mitch Talbot,CLE,CLE,5,4961
R,430683,Justin Germano,SDP,2007,24,24 - 24,2007,2007,7,10,4.455011386328235,26,23,0,0,0,0,133.1,566,133,72,66,14,40,3,8,1,0,78,212,144,75,4,2130,804,1326,54,11,9,3,5.265013456569732,2.7000069008049907,1.95,8.977522945176595,0.9450024152817468,0.2567567567567567,1.297503316220176,0.2793427230046948,0.6753,4.514603631027921,1.472222222,0.174013921,0.49187935,0.334106728,0.027777777,0.097222222,0.051886792,0.333333333,0.2332,,10.59060001373291,128.10000610351562,0.4124909937381744,5.0,11.003091007471085,1.0497085563838482,5.878391787409782,0.8384144976735115,-0.9309849813580512,0.7196860164403915,-0.2112987041473388,4.116273731086035,4.504434132043816,-0.5461079999804497,-9.53182791173458,8.98572438582778,-5.913300156593323,-0.6804379820823669,0.920883770804016,0.8506101391145161,0.775453579540436,0.9876700043678284,23,26,-0.8292549699544907,0.2362289906784661,0.6145,85.0958,0.0067,78.6667,,,0.2805,68.0684,0.0983,77.1596,,,,,0.0221,0.0038,7.288788020610809,-1.618579983711243,,-2.704188048839569,1.2022289633750916,,,0.5716696486753576,-11.561285597937449,,-0.4646371217937404,0.5893279232230841,,,0.2084,0.5764,0.4024,0.625,0.9158,0.8445,0.527,0.6201,0.062,0.2164,0.2784,0,0,1,110.35473323885222,104.48537650398217,100.13870347890408,0.1378,0.0707,0.0671,4.5929421081868735,4.692336325763392,3.6450093160867376,-0.0595922446996857,176,158,106,92,214,134,440,0.4,0.3591,0.2409,0.2091,0.4864,0.3045,78.61561676330722,80.7201108353402,97.39287325475117,96.90459910862954,90.372907887713,98.06014614942882,92.6113310209198,93.94281262330432,95.0496062765189,80.43963463681303,82.59311472382682,92.3194841462264,114.0859655119223,87.8393779866413,98.82757367517884,100.03651219327868,105.43975815445418,92.80690435925403,113.48772084232031,97.80753991001993,95.62076576821724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.3839,,,,,0.0134,0.0099,0.2754,,,0.3174,,,,87.96762799202128,,,,,84.90869571851647,82.67058967141544,68.59703451900158,,,81.86930398380055,,,-8.446094501344628,,,,,-9.75608724096547,0.3147058767430922,7.952711848889367,,,-8.622426481807933,,,6.857948187274412,,,,,7.75608668120011,3.46294111364028,-7.766398155083091,,,5.5977573955760285,,,8.822293538600206,,,,,0.4612966142594814,-1.6771599315106869,-4.356744688004255,,,1.5058090649545193,,,1.3407740940121895,,,,,2.0056374533020933,-9.865646655945216,-0.9230391288144608,,,0.276803136940169,,,0.2139,0.5516,0.3932,0.7151,0.8964,0.8501,0.5309,18.5483,0.0847,,0.1977,0.0345,0.0043,,,,0.3921,0.017,,77.16132307851781,,68.12667364823191,83.1820990157454,84.88566758897569,,,,85.73330301945114,77.34461127387152,,-8.364508389094688,,8.535323220576966,-5.149714143308874,-5.485066731770833,,,,-7.951019618422045,-0.1854672332604726,,1.9914251785704544,,-12.027667104912716,3.620088420502127,3.071344375610352,,,,3.265600648518782,-0.5943508545557658,,-0.992709007114172,,-2.79101961106062,0.0075712911784648,0.234829906374216,,,,3.5341947935521603,-1.3215685077011583,,-0.5545860374939507,,-0.6677080409235931,0.0103716317513217,2.6092211819357343,,,,0.4263202404767383,-3.671023632503218,,0.2333,0.5449,0.393,0.7077,0.9081,0.8501,0.5125,18.5483,0,,,0.0,,,0.0,,0.81799,163.0,133.33299255371094,Justin Germano,Justin Germano,SDP,SDP,29,1938
R,430962,Dustin Nippert,TEX,2009,28,28 - 28,2009,2009,5,3,3.875596211569397,20,10,0,0,0,0,69.2,300,64,31,30,7,29,0,4,2,0,54,87,86,37,12,1202,461,741,22,9,3,2,6.976073180824914,3.74640967118375,1.8621,8.267938584681378,0.9043057826995258,0.2397003745318352,1.3349275839850143,0.2766990291262136,0.7569,4.274122881704587,1.011627906,0.176190476,0.414285714,0.409523809,0.139534883,0.081395348,0.103448275,0.666666666,0.3,0.6099999994039536,6.073400020599365,50.09999847412109,2.9401800632476807,19.100000381469727,9.013580083847046,0.8950029611587524,5.728019952774048,1.2983149886131289,0.0590438991785049,0.3442689031362533,0.4033123925328254,4.428290443919974,4.588398170397405,0.771725982427597,-4.41528195142746,5.187009930610657,6.809800028800964,0.6251089945435524,0.9494811939516278,0.8502063782591569,0.8178499937057495,1.0983059195911182,17,20,0.2674059867858886,0.5453810250513499,0.6324,92.6319,,,,,0.1387,75.4759,0.2289,83.8529,,,,,0.0042,,0.5749000310897827,,,-0.3588890135288238,3.3031489849090576,,,0.0759445219405261,,,-0.2161982009209782,1.2055288266091453,,,0.2381,0.6752,0.4528,0.6207,0.864,0.7989,0.4912,0.5433,0.0907,0.1631,0.2537,1,3,1,82.38320646837693,93.65901147375948,103.8283563013162,0.18,0.0967,0.0833,4.40074306483842,4.410350227355957,2.842103888484224,-0.3985266701351904,82,68,63,34,128,51,213,0.385,0.3192,0.2958,0.1596,0.6009,0.2394,101.62965658017448,110.60981582689368,91.88097656054656,89.45081204569033,81.27422049356477,91.5173324898418,95.12503036159032,92.9530872147294,105.96252200076302,102.28376891408372,111.3219848673964,94.06859518672373,97.37291440877036,105.75561421906778,79.11370764693201,94.33016912530134,96.27324281789087,113.6379803386975,102.85077814834489,104.2531227200671,89.21619086538922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.5449,0.0756,0.0042,,,,,0.1394,,,0.2359,,,,92.66533248266563,92.46888970269096,91.42000122070311,,,,,75.37228650931853,,,83.83736585298043,,,-3.706964478103332,-7.851555718315972,1.924000024795532,,,,,4.050963987787086,,,-6.447971764832629,,,10.457041594941735,9.876111348470053,11.263999557495117,,,,,-4.590722968779414,,,7.318398689460076,,,-0.5601418614387512,-1.1309519335627556,0.4252159968018532,,,,,-0.126571100205183,,,4.643331371247768,,,-0.0863084532263099,-1.2566132595141728,8.504319936037064,,,,,-0.0762476507260138,,,1.652431092970736,,,0.2633,0.6413,0.4509,0.6899,0.8549,0.8063,0.4962,21.6195,0.2329,,0.1389,0.6181,,,,,0.0008,,,84.9322492327009,,76.79568792103294,93.73270577473082,,,,,92.58920288085938,,,-5.638567788260324,,4.919317462487135,-3.3111400578577137,,,,,-3.341629981994629,,,5.736400059291294,,-6.101036026092347,9.06479140598713,,,,,11.057499885559082,,,-1.1935062482953072,,0.1168347932398319,1.257548425346613,,,,,0.0507733635604381,,,-0.4262522315340382,,0.0699609540358275,0.1692528163319802,,,,,5.077336356043816,,,0.25,0.6442,0.4509,0.6712,0.8568,0.8063,0.5097,21.6195,0,,,0.0,,,0.0,,0.43004,162.0,69.66670036315918,Dustin Nippert,Dustin Nippert,TEX,TEX,13,4426
R,429714,Denny Bautista,KCR,2005,24,24 - 24,2005,2005,2,2,5.80373314498015,7,7,0,0,0,0,35.2,160,36,23,23,2,17,0,2,3,0,23,73,26,15,0,631,255,376,29,5,4,1,5.80373314498015,4.289715802811415,1.3529,9.084104053012409,0.5046724473895783,0.2553191489361702,1.4859799839804249,0.293103448275862,0.613,4.057422002112975,2.807692307,0.131578947,0.640350877,0.228070175,0.0,0.076923076,0.06849315,0.25,0.2625,,4.510509967803955,35.20000076293945,,,4.510509967803955,0.4509350061416626,2.11939001083374,0.0709137022495269,-0.3835070133209228,0.0034855098929256,-0.3800210058689117,3.9750749632857527,4.333873448397557,-0.6840519905090332,-3.454230070114136,2.770179986953736,-4.667099952697754,-0.4231550097465515,1.0970799922943115,0.8751540184020996,0.8757140040397644,1.462030053138733,7,7,-0.0046740998513996,-0.6188465142457389,0.5558,93.5706,0.1351,84.6047,0.0987,93.1071,0.1506,81.0889,0.0597,84.087,,,,,0.3899,,4.442130088806152,1.0486299991607666,-0.244387000799179,0.9438120126724244,-0.0840774029493331,,,2.0757617237411927,2.0165961522322435,-0.6431236863136292,1.6272620908145248,-0.365553925866666,,,0.3005,0.6204,0.4247,0.7069,0.8947,0.8134,0.3883,0.5188,0.0792,0.1712,0.2504,0,0,0,129.6658436424109,93.75808419408202,100.10807878952956,0.1438,0.1063,0.0375,4.282519689359311,4.8353297233581545,7.317750487148885,1.7463111428671754,52,31,35,13,92,13,118,0.4407,0.2627,0.2966,0.1102,0.7797,0.1102,94.2034475713755,142.11745213603538,66.2855535949041,98.34665865220016,47.12997320434101,97.60578384054426,109.12762343296956,100.7869100780552,86.41995141400865,90.31167730861462,136.2459005038295,64.93525133873885,145.50023178367863,63.83763620044216,73.52406063020285,102.42465254460042,88.93246981851168,108.11457674166718,73.06589483621802,136.93638324742142,39.36606951309473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0.22016,162.0,35.66669845581055,Denny Bautista,Denny Bautista,KCR,KCR,7,1947
R,132241,Bryan Corey,- - -,2006,32,32 - 32,2006,2006,2,1,3.692307692307693,32,0,0,0,0,0,39.0,166,35,16,16,1,15,0,2,0,0,28,48,42,29,2,626,223,403,19,3,2,0,6.461538461538462,3.4615384615384617,1.8667,8.076923076923077,0.2307692307692307,0.2348993288590604,1.2820512820512822,0.2833333333333333,0.7115,3.351878369160188,1.142857142,0.243697478,0.403361344,0.352941176,0.047619047,0.023809523,0.0625,0.0,0.2651,,,,4.296209931373596,38.30000114440918,4.296209931373596,0.4195109903812408,2.013656973838806,0.5174659937620163,-0.0230937041342258,0.1210491023957729,0.0979553963989019,4.344239974645053,4.533779044258289,0.443247988820076,-1.226364016532898,1.6696120500564575,5.7200000286102295,0.5310010015964508,0.5301454024655479,0.5432491107862822,0.6495560109615326,0.6543722604883129,29,32,0.3242149949073791,0.5118725892886962,0.4887,91.0265,0.1699,85.4,0.1311,86.5395,,,0.2104,81.367,,,,,0.0128,,-1.514072984457016,-0.1515699625015258,-0.0621258988976478,,5.649810075759888,,,-0.5013486703500053,-0.1443523452395484,-0.07669864061438,,4.346007750584529,,,0.25,0.6636,0.4681,0.6081,0.8904,0.8191,0.5272,0.6145,0.0847,0.1677,0.2524,3,6,3,78.05675705121838,74.95067223289026,100.2694648887812,0.1687,0.0904,0.0783,4.313893363287365,4.595721367755568,4.384615384615385,0.3404293231475046,49,41,31,17,76,28,121,0.405,0.3388,0.2562,0.1405,0.6281,0.2314,100.3392763950939,108.5696987280664,92.419310007423,84.66873260549607,20.489326745536392,87.53860183756424,90.6562225126383,94.2430783153602,100.53775640201228,102.37972663618416,110.77766124991857,124.80217852454156,92.39010407980588,95.86937243722204,22.28438039056489,99.95918990358732,100.9130941814798,98.88048195566512,129.67931468554755,101.877157674036,84.10657643830585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0.24074,162.0,39.0,Bryan Corey,Bryan Corey,- - -,2 Tms,0,1439
R,429714,Denny Bautista,- - -,2004,23,23 - 23,2004,2004,0,4,8.49437237425095,7,5,0,0,0,0,29.2,142,44,28,28,3,13,1,3,3,2,19,47,35,24,3,546,222,324,6,4,1,0,5.764038396813145,3.943815745187942,1.4615,13.348299445251495,0.910111325812602,0.3492063492063492,1.9213461322710488,0.3942307692307692,0.5735,4.700953384158822,1.342857142,0.226415094,0.443396226,0.330188679,0.085714285,0.085714285,0.085106382,0.0,0.2465,,4.955880165100098,27.200000762939453,-1.334630012512207,2.0,3.62125015258789,0.3685669973492622,1.5479769110679626,-0.3825995223596692,-0.0011629983782768,-0.7500029951334,-0.7511669993400574,5.570896726514805,5.106307543187397,-0.6582919806241989,-2.8424879908561707,2.184196077287197,-10.715800285339355,-1.0569030046463013,0.9476104577382406,0.8756871949881315,0.754342862537929,0.5256857063089099,7,7,-0.5214930027723312,-0.1731932739023818,0.6445,93.1561,0.0596,85.625,,,0.1216,79.7333,0.1376,85.8036,0.0367,93.3571,,,0.2015,,1.0345900058746338,-2.033812016248703,,-1.182243973016739,-3.0536255910992622,-1.3046400547027588,,0.3681814967525387,-7.822353908648857,,-2.2306490056919603,-5.089375985165437,-8.154000341892242,,0.23,0.7521,0.4631,0.6667,0.8462,0.7968,0.4465,0.4437,0.0934,0.13,0.2234,0,0,1,177.83293009239864,101.45240220469071,112.46797889500696,0.1338,0.0915,0.0423,4.959859546727572,4.950977384540397,1.820222651625204,3.793418990092128,41,22,44,11,64,32,107,0.3832,0.2056,0.4112,0.1028,0.5981,0.2991,89.40236122113065,117.98823349923664,75.77214000962964,141.98249166193224,79.02535816097411,131.84364513169544,135.68924491357876,133.30767125337587,81.49599064373183,81.43464236962706,107.47303667809602,115.3160989401812,101.62133058104968,89.8876192634067,77.94688160266858,86.63824770619003,72.12703052326707,150.81325496641583,73.21994912935233,101.06054281262982,111.69910250237562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0.18313,162.0,29.66670036315918,Denny Bautista,Denny Bautista,- - -,2 Tms,0,1947
R,430962,Dustin Nippert,TEX,2008,27,27 - 27,2008,2008,3,5,6.404648321884367,20,6,0,0,0,0,71.2,341,92,52,51,10,37,3,1,1,1,55,90,95,58,12,1372,541,831,43,8,5,1,6.906973680463533,4.646509566857286,1.4865,11.55348324732082,1.2558133964479152,0.3036303630363036,1.799999201575345,0.3445378151260504,0.6724,5.001786799867048,0.947368421,0.238683127,0.37037037,0.390946502,0.126315789,0.105263157,0.088888888,0.2,0.2991,-1.58999902009964,4.073880195617676,32.0,-0.9643419981002808,39.20000076293945,3.109538197517395,0.3115899041295051,1.9318588972091677,-0.4614379853010177,0.1215825080871582,-0.8946100175380707,-0.7730280160903931,5.73049626326309,4.936214192534489,-0.4546000063419342,-4.598209977149963,4.143610000610352,-7.545800089836121,-0.7362779825925827,0.7455170703070116,0.664607748955111,0.6848101019859314,1.2643414224897112,14,20,-0.5263477973639965,-0.0834303344160379,0.6879,93.4707,,,,,0.1297,77.3879,0.1824,83.9262,,,,,0.0168,,-10.099772214889526,,,-0.4819899797439575,-4.598219871520996,,,-1.088337523156199,,,-0.2754228455679757,-1.869195069723982,,,0.2407,0.7085,0.4684,0.6131,0.8721,0.8038,0.4868,0.5279,0.0911,0.1392,0.2303,0,2,2,142.57083912615695,113.1730228275018,114.01722037676862,0.1613,0.1085,0.0528,4.722726166346403,4.748638884133258,5.399997604726035,1.4028615220173188,94,81,73,35,130,83,248,0.379,0.3266,0.2944,0.1411,0.5242,0.3347,103.98295026785772,139.7639886078794,74.39909493773543,125.67081215343264,125.63309888658134,116.25597140925234,129.41348335689185,115.8788053558864,94.6527094077767,94.40297730101967,126.88762563036104,122.17542043734517,84.91947842481542,106.09246799907996,108.93750916493995,92.61224072777348,100.3360502889164,110.98808282066402,85.08874028718331,92.81375946058436,124.249580683782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.6367,0.0495,0.0053,,,,0.0114,0.1219,,,0.1752,,,,93.7576536333732,92.70769418569712,90.58571515764508,,,,83.87333170572917,77.13812561035157,,,84.11478218410326,,,-3.78626802435332,-7.342923208383413,1.5157142536980766,,,,2.4920000712076824,3.914187431335449,,,-5.62730420983356,,,11.820119173332834,10.566307889498198,7.925714220319476,,,,1.537999979654948,-2.703250026702881,,,7.850826097571331,,,-9.261074777692556,-1.3716290555894377,0.3434039168059826,,,,-0.5737402252852917,-1.3473222106695175,,,-3.502383518964052,,,-1.1077840643172914,-2.110198547060673,4.905770240085466,,,,-3.824934835235278,-0.8420763816684486,,,-1.5227754430278488,,,0.297,0.6221,0.4653,0.7074,0.8534,0.8085,0.5179,22.2473,0.1673,,0.1196,0.6581,,,,,,0.0183,,84.79754317434211,,77.7712896616181,94.31482545986624,,,,,,85.616396484375,,-5.374390451531661,,4.586355852934481,-3.322931908444816,,,,,,2.0798800659179686,,5.908938625402618,,-5.3930491816046775,9.681962063214186,,,,,,1.7213200378417968,,-0.6421606130897999,,-0.8700730986893177,1.0266011357307434,,,,,,-0.3511355482041836,,-0.2816493917060526,,-0.5337871771100109,0.1144482871494697,,,,,,-1.4045421928167343,,0.2882,0.6277,0.4653,0.6961,0.8558,0.8085,0.5217,22.2473,0,,,0.0,,,0.0,,0.44239,162.0,71.66669845581055,Dustin Nippert,Dustin Nippert,TEX,TEX,13,4426
